Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type
42,265661959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,265701959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,265741960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,265781958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,265821959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,265861959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,265901961,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
42,265941960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,265981959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266021958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266061958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266101958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266141960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266181958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266221958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266261960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266301959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266341959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266381960,12.0825,-3.9927,0.1250,46.88,0.00,0.00,Pull
42,266421959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266461960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266501959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266541960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266581960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266621959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266661959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266701961,0.0000,0.0000,0.0000,46.88,0.00,0.00,Pull
42,266741960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266781959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266821961,4.0469,-3.1177,0.1250,46.88,0.00,0.00,Pull
42,266861960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266903714,-1.1572,0.0356,0.5181,-87.04,-4.58,-15.69,Pull
42,266941959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,266981960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267021959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267061960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267101960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267141959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267181961,12.1084,-2.4927,0.1250,46.88,0.00,0.00,Pull
42,267221959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267261961,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
42,267301960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267341959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267381958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267421959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267461959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267501960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267541958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
42,267581961,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
43,270141959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270181959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270221958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270261960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270301960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270341960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270381959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270421958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270461960,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
43,270501959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270541961,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
43,270581959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270621960,0.0000,0.0000,0.1250,46.88,0.00,0.00,Pull
43,270661959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270701961,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270741960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270781958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270821961,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
43,270861960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270901961,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
43,270941960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,270981959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,271021959,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,271061961,0.0000,0.0000,0.0000,0.00,0.00,1.95,Pull
43,271101960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,271141958,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
43,271181960,0.0000,0.0000,0.0000,0.00,0.00,0.00,Pull
