Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type
7,72873713,-0.0728,-0.0664,1.0610,-4.09,-5.55,13.00,Stationary
7,72933713,-0.0527,0.0005,1.0659,-5.92,-8.42,11.41,Stationary
7,72993715,-0.0815,0.0029,1.0991,-6.35,4.03,10.25,Stationary
7,73053715,-0.0210,-0.0132,1.1118,-0.24,-25.39,13.31,Stationary
7,73113714,0.0171,-0.0796,1.1123,8.36,-56.76,17.64,Stationary
7,73173714,0.0542,-0.0620,1.0718,9.52,-45.29,18.98,Stationary
7,73233712,0.1904,-0.0928,1.0298,14.83,-63.29,21.97,Stationary
7,73293714,0.1460,-0.1128,1.0898,8.30,-54.32,9.22,Stationary
7,73353713,0.1479,-0.1553,0.9902,4.21,-33.94,1.28,Stationary
7,73413715,0.2251,-0.0518,0.9062,4.15,-24.17,-1.16,Stationary
7,73473713,0.1709,0.2065,1.0791,-11.90,-26.25,-1.95,Stationary
7,73533712,0.0015,-0.1235,1.1338,-13.43,25.76,-10.86,Stationary
7,73593714,-0.0757,-0.1245,1.2310,3.54,-10.74,-3.85,Stationary
7,73653714,0.0361,-0.0869,1.2344,21.97,-32.65,-2.26,Stationary
7,73713715,-0.0396,-0.0508,1.0933,29.72,-19.17,-10.25,Stationary
7,73773715,-0.0298,0.0513,0.9492,17.76,-4.94,-15.56,Stationary
7,73833713,-0.0132,0.0830,0.8613,-4.58,-8.24,-17.21,Stationary
7,73893714,0.0317,0.1084,0.9512,-23.99,5.80,-18.62,Stationary
7,73953712,-0.0073,-0.0186,0.9604,-26.98,27.77,-23.44,Stationary
7,74013714,-0.0239,-0.0356,0.8726,-13.73,15.20,-23.07,Stationary
7,74073714,-0.1245,0.0669,0.7275,-21.24,33.39,-27.16,Stationary
7,74133712,-0.1411,0.0601,0.5615,-60.18,7.45,-28.32,Stationary
7,74193713,-0.1006,-0.0967,0.6826,-110.96,9.58,-30.70,Stationary
7,74253714,0.0972,-0.4868,0.8677,-140.75,-24.84,-24.84,Stationary
7,74313714,-0.0562,-0.7007,1.0986,-137.82,-103.15,-13.31,Stationary
7,74373714,-0.0586,-0.8843,1.0967,-128.66,-44.56,-5.80,Stationary
7,74433714,0.0996,-1.1045,1.0986,-115.23,-67.02,4.88,Stationary
7,74493713,0.0630,-1.5728,1.0884,-74.71,-39.31,0.92,Stationary
7,74553712,0.1133,-0.9653,1.1392,56.34,9.22,-3.11,Stationary
7,74613713,0.1475,-0.7544,1.2100,65.06,23.19,1.65,Stationary
