Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type,Recording Key,Relative Timestamp,Acceleration Magnitude,Gyroscope Magnitude,Dynamic Acceleration
17,3742624389,-0.1845,-0.0315,0.6837,-6.09,-9.59,2.73,Stationary,Stationary_17,1152975,0.7088569601830823,11.68371088310559,0.2911430398169177
17,3742664424,-0.1793,-0.0498,0.7261,9.45,2.66,3.15,Stationary,Stationary_17,1193010,0.7495663679755116,10.310218232413899,0.25043363202448843
17,3742704401,-0.2335,-0.1362,0.896,19.81,16.1,2.94,Stationary,Stationary_17,1232987,0.9358892509266254,25.69610281735345,0.06411074907337455
17,3742744390,-0.2006,-0.1625,1.0599,10.22,21.21,0.35,Stationary,Stationary_17,1272976,1.0908870793991468,23.546443468175827,0.09088707939914675
17,3742784391,-0.2006,-0.205,1.1851,22.05,16.45,-1.47,Stationary,Stationary_17,1312977,1.2193143032048792,27.549335745168158,0.2193143032048792
17,3742824395,-0.224,-0.2086,1.2283,4.69,4.62,-5.6,Stationary,Stationary_17,1352981,1.2658636774945398,8.642945099906628,0.26586367749453976
17,3742864388,-0.2167,-0.1603,1.1646,5.67,-6.3,-7.98,Stationary,Stationary_17,1392974,1.1953861886436534,11.641275703289566,0.19538618864365342
17,3742904389,-0.2108,-0.1303,1.0409,-6.86,-17.71,-9.38,Stationary,Stationary_17,1432975,1.0699941775542519,21.182259086320325,0.06999417755425186
17,3742944430,-0.2262,-0.0783,0.9179,5.25,-24.01,-4.76,Stationary,Stationary_17,1473016,0.9485977756667998,25.033980905960604,0.051402224333200186
17,3742984417,-0.2211,-0.093,0.7942,1.61,-23.52,-1.68,Stationary,Stationary_17,1513003,0.8296311529830591,23.634823883414064,0.17036884701694088
17,3743024430,-0.2042,-0.0417,0.7247,-2.03,-16.24,2.31,Stationary,Stationary_17,1553016,0.7540733518696972,16.528599456699286,0.24592664813030285
17,3743064397,-0.2006,-0.0564,0.7152,6.93,-4.13,6.37,Stationary,Stationary_17,1592983,0.744937822908731,10.279041784135329,0.255062177091269
17,3743104390,-0.2269,-0.0593,0.7957,15.19,11.27,8.96,Stationary,Stationary_17,1632976,0.8295411924672577,20.92918058596657,0.17045880753274234
17,3743144412,-0.2364,-0.1823,0.9479,18.97,24.64,9.1,Stationary,Stationary_17,1672998,0.9937970919659606,32.40062499397195,0.006202908034039445
17,3743184411,-0.1911,-0.1574,1.0878,11.48,27.23,6.51,Stationary,Stationary_17,1712997,1.1156176809283727,30.259600129545664,0.11561768092837266
17,3743224413,-0.1881,-0.2298,1.1763,13.58,18.55,2.94,Stationary,Stationary_17,1752999,1.2132070474572754,23.176766383600626,0.21320704745727537
17,3743264396,-0.2035,-0.2189,1.2056,4.83,6.3,-0.98,Stationary,Stationary_17,1792982,1.2420953345053671,7.998706145371263,0.24209533450536713
17,3743304413,-0.2079,-0.1625,1.1383,-4.9,-4.83,-2.66,Stationary,Stationary_17,1832999,1.1684842960005926,7.376618466479069,0.16848429600059256
17,3743344413,-0.2225,-0.1296,1.0409,-4.62,-13.3,-2.66,Stationary,Stationary_17,1872999,1.0722757201391813,14.328642643321105,0.07227572013918127
17,3743384398,-0.2277,-0.1061,0.9333,-8.68,-18.27,-1.68,Stationary,Stationary_17,1912984,0.9665161095398256,20.296741117726263,0.033483890460174415
17,3743424391,-0.2042,-0.0681,0.8169,-2.24,-21.14,0.91,Stationary,Stationary_17,1952977,0.8447845050662327,21.277812387555258,0.1552154949337673
18,3748127420,-0.1947,-0.0176,0.6493,15.61,15.26,3.15,Stationary,Stationary_18,0,0.6780916899653026,22.055888102726673,0.32190831003469744
18,3748158621,-0.205,-0.0776,0.8023,29.82,28.63,5.81,Stationary,Stationary_18,31201,0.8317043044255573,41.74524404048921,0.16829569557444268
18,3748198599,-0.1998,-0.1083,1.057,22.4,38.01,5.67,Stationary,Stationary_18,71179,1.0811558305813274,44.482232408007576,0.08115583058132736
18,3748238600,-0.1493,-0.1947,1.2825,12.25,34.37,0.84,Stationary,Stationary_18,111180,1.305758335221338,36.49746566544039,0.305758335221338
18,3748278596,-0.09,-0.1413,1.3996,-14.84,15.82,-6.37,Stationary,Stationary_18,151176,1.4095906675343732,22.606965740673825,0.40959066753437323
18,3748318596,-0.0937,-0.0915,1.2964,-0.98,-9.38,-9.1,Stationary,Stationary_18,191176,1.302998426706648,13.105525552224146,0.3029984267066479
18,3748358598,-0.1566,-0.0564,1.1082,5.74,-29.75,-7.49,Stationary,Stationary_18,231178,1.1206300727715637,31.210738536599866,0.12063007277156368
18,3748398597,-0.2094,-0.06,0.8996,9.87,-37.17,-2.31,Stationary,Stationary_18,271177,0.9255963050920201,38.52741751013166,0.07440369490797993
18,3748438596,-0.2218,-0.0505,0.7466,4.76,-30.03,1.4,Stationary,Stationary_18,311176,0.7804851375907168,30.437123714306516,0.2195148624092832
18,3748478600,-0.2145,-0.0095,0.6537,1.05,-12.95,5.46,Stationary,Stationary_18,351180,0.6880582751482609,14.093140175276764,0.3119417248517391
18,3748518595,-0.1815,-0.0176,0.6332,7.98,5.67,9.17,Stationary,Stationary_18,391175,0.6589341772893557,13.41335901256654,0.34106582271064434
18,3748558594,-0.1618,-0.0673,0.7035,8.96,22.26,11.34,Stationary,Stationary_18,431174,0.724997089649331,26.540248680070803,0.27500291035066904
18,3748598602,-0.1662,-0.1296,0.8857,18.9,36.33,12.81,Stationary,Stationary_18,471182,0.9104301675581714,42.90891515757535,0.08956983244182859
18,3748638594,-0.1486,-0.1815,1.1507,8.19,43.33,10.43,Stationary,Stationary_18,511174,1.1743656585578446,45.3139040472127,0.17436565855784458
18,3748678620,-0.0974,-0.1603,1.3154,-9.73,39.2,3.08,Stationary,Stationary_18,551200,1.3287061413269676,40.50678091381739,0.3287061413269676
18,3748718609,-0.0183,-0.131,1.3696,-24.78,19.88,-4.9,Stationary,Stationary_18,591189,1.3759724016127648,32.14456097071478,0.3759724016127648
18,3748758596,-0.0242,-0.1113,1.2839,-15.47,-4.62,-10.5,Stationary,Stationary_18,631176,1.288942411436601,19.259161456304373,0.28894241143660104
18,3748798596,-0.0871,-0.019,1.1009,-9.66,-22.33,-10.15,Stationary,Stationary_18,671176,1.1045036079615131,26.362226764823944,0.10450360796151315
18,3748838606,-0.1296,-0.0176,0.8938,9.87,-31.43,-2.94,Stationary,Stationary_18,711186,0.9033185263239097,33.074240732025885,0.09668147367609026
18,3748878596,-0.153,-0.0073,0.7408,20.72,-31.64,3.85,Stationary,Stationary_18,751176,0.7564700456726625,38.01618734171011,0.24352995432733748
18,3748918597,-0.2013,-0.0022,0.6581,33.6,-23.94,11.48,Stationary,Stationary_18,791177,0.6882021069424301,42.82375508990308,0.3117978930575699
18,3748958640,-0.2357,-0.0556,0.6405,36.61,-9.1,16.87,Stationary,Stationary_18,831220,0.6847525830546388,41.32431487635336,0.3152474169453612
18,3748998612,-0.2555,-0.0564,0.7393,26.67,8.89,19.04,Stationary,Stationary_18,871192,0.7842357426182511,33.95353589834202,0.21576425738174887
18,3749038640,-0.1969,-0.161,0.8806,17.71,26.95,17.92,Stationary,Stationary_18,911220,0.9165953141926921,36.892722859664346,0.08340468580730787
18,3749078605,-0.1362,-0.1157,1.0665,10.36,38.36,15.33,Stationary,Stationary_18,951185,1.0813691229177944,42.589060802041644,0.08136912291779441
18,3749118598,-0.0388,-0.2291,1.2693,11.69,37.8,12.74,Stationary,Stationary_18,991178,1.2903932501373372,41.56685819255528,0.2903932501373372
18,3749158621,0.0146,-0.2028,1.3769,-37.31,21.91,0.98,Stationary,Stationary_18,1031201,1.3918313870580732,43.278685285022235,0.3918313870580732
18,3749198600,0.0051,-0.1318,1.3052,-6.79,1.68,-1.33,Stationary,Stationary_18,1071180,1.3118476626498976,7.120070224372791,0.3118476626498976
18,3749238597,-0.0498,-0.1032,1.1485,-1.33,-14.77,-1.61,Stationary,Stationary_18,1111177,1.1542021183484286,14.916899811958247,0.15420211834842856
18,3749278602,-0.1091,-0.0849,0.9531,7.28,-25.34,0.77,Stationary,Stationary_18,1151182,0.9630734291838811,26.376256368180833,0.03692657081611894
18,3749318596,-0.1654,-0.049,0.7796,11.34,-27.16,5.18,Stationary,Stationary_18,1191176,0.798457462861986,29.88467165621868,0.20154253713801396
18,3749358595,-0.1845,-0.0571,0.6939,28.0,-19.81,11.2,Stationary,Stationary_18,1231175,0.720276245616916,36.08152020078977,0.27972375438308394
18,3749398598,-0.1581,-0.0769,0.68,28.77,-9.45,13.86,Stationary,Stationary_18,1271178,0.7023597511247353,33.30337820702278,0.29764024887526475
18,3749438597,-0.1823,-0.0578,0.7093,74.41,4.27,21.42,Stationary,Stationary_18,1311177,0.7346295801286523,77.54932236970222,0.2653704198713477
18,3749478595,-0.1391,-0.3953,0.8601,38.22,13.65,19.81,Stationary,Stationary_18,1351175,0.9567564528133583,45.161122660979096,0.043243547186641695
18,3749518599,-0.1515,-0.1032,0.9209,-16.59,20.16,11.55,Stationary,Stationary_18,1391179,0.9389671453251174,28.54918913034134,0.06103285467488262
18,3749558605,-0.1559,-0.273,1.0014,5.74,24.71,8.89,Stationary,Stationary_18,1431185,1.0495883812238016,26.880546869437012,0.0495883812238016
18,3749598594,-0.1596,-0.3155,1.1836,-15.82,22.19,3.5,Stationary,Stationary_18,1471174,1.2352818990011956,27.475780243698267,0.23528189900119556
18,3749638601,-0.123,-0.3645,1.5277,-12.53,22.75,-1.61,Stationary,Stationary_18,1511181,1.5753909165664248,26.022211666190096,0.5753909165664248
18,3749678617,0.1354,-0.3111,1.3827,-70.63,7.84,-19.32,Stationary,Stationary_18,1551197,1.4237189540074264,73.64322711560106,0.42371895400742643
18,3749718605,0.1127,-0.0527,1.1873,-46.62,-19.95,-23.8,Stationary,Stationary_18,1591185,1.1938005989276432,56.01666626995934,0.19380059892764323
18,3749758602,0.0029,-0.1061,0.9963,1.96,-41.72,-18.41,Stationary,Stationary_18,1631182,1.0019377775091625,45.64348913043349,0.0019377775091624638
18,3749798595,-0.0827,-0.0425,0.7825,15.33,-49.63,-14.21,Stationary,Stationary_18,1671175,0.7880049428778984,53.85229707264121,0.21199505712210165
18,3749838595,-0.1618,-0.0205,0.6288,34.02,-44.45,-7.35,Stationary,Stationary_18,1711175,0.6496067502728093,56.45516274000103,0.35039324972719066
18,3749878599,-0.2386,-0.0498,0.5519,35.28,-28.77,-1.12,Stationary,Stationary_18,1751179,0.6033271169108844,45.537300095635885,0.39667288308911564
18,3749918596,-0.2833,-0.0468,0.59,28.21,-7.84,5.81,Stationary,Stationary_18,1791176,0.65616242653782,29.85005527633073,0.34383757346218
18,3749958634,-0.2935,-0.1208,0.7093,31.5,14.28,13.93,Stationary,Stationary_18,1831214,0.7770723132373203,37.2855642306778,0.2229276867626797
18,3749998611,-0.2628,-0.194,0.8982,13.02,32.55,17.29,Stationary,Stationary_18,1871191,0.9557526248983049,39.089218462384224,0.044247375101695074
18,3750038598,-0.164,-0.2452,1.1229,5.95,42.84,16.87,Stationary,Stationary_18,1911178,1.1610010551244128,46.42483171751945,0.16100105512441276
18,3750078620,-0.0498,-0.2804,1.251,-17.78,38.43,7.98,Stationary,Stationary_18,1951200,1.283006313312604,43.08913668199909,0.28300631331260395
19,3757043418,-0.2818,-0.0417,0.5614,-6.37,-2.17,4.27,Stationary,Stationary_19,0,0.6295395857291264,7.969861981239073,0.3704604142708736
19,3757075329,-0.2708,0.0073,0.5578,-9.38,18.9,2.73,Stationary,Stationary_19,31911,0.620102225443515,21.275509394606747,0.379897774556485
19,3757115322,-0.2628,-0.041,0.6756,14.42,44.87,2.59,Stationary,Stationary_19,71904,0.7260717595389591,47.20128599943014,0.2739282404610409
19,3757155318,-0.2694,-0.1149,0.9216,26.25,58.8,2.03,Stationary,Stationary_19,111900,0.967018577898067,64.4253319743096,0.032981422101933
19,3757195344,-0.2225,-0.213,1.2312,28.84,54.6,2.17,Stationary,Stationary_19,151926,1.2691448656477322,61.78684730587894,0.2691448656477322
19,3757235319,-0.2086,-0.2189,1.4076,21.0,28.21,1.82,Stationary,Stationary_19,191901,1.4397114051086766,35.21528787330866,0.43971140510867657
19,3757275320,-0.2481,-0.2313,1.3923,19.04,-1.96,1.61,Stationary,Stationary_19,231902,1.433022187546306,19.208209182534432,0.43302218754630606
19,3757315354,-0.2826,-0.1684,1.2232,8.82,-24.36,1.33,Stationary,Stationary_19,271936,1.2666647385950238,25.941682674799644,0.2666647385950238
19,3757355321,-0.2965,-0.1222,1.0124,-1.19,-34.86,2.52,Stationary,Stationary_19,311903,1.0619787427251073,34.97121816580029,0.06197874272510728
19,3757395317,-0.2869,-0.0673,0.8198,-6.44,-34.3,5.53,Stationary,Stationary_19,351899,0.8711560939349503,35.334749185468965,0.1288439060650497
19,3757435317,-0.2789,-0.0571,0.6859,-2.59,-24.64,8.68,Stationary,Stationary_19,391899,0.7426334425542658,26.25223990443482,0.2573665574457342
19,3757475315,-0.2401,-0.0527,0.6434,1.19,-9.24,9.87,Stationary,Stationary_19,431897,0.6887589273468621,13.572420565249221,0.31124107265313794
19,3757515316,-0.2211,-0.0673,0.6654,4.27,6.65,8.89,Stationary,Stationary_19,471898,0.7043945343342749,11.8948518275765,0.2956054656657251
19,3757555316,-0.2445,-0.0725,0.8154,20.65,22.33,8.12,Stationary,Stationary_19,511898,0.8543498463744229,31.47992693765346,0.1456501536255771
19,3757595315,-0.2255,-0.1815,1.0643,22.33,31.64,3.5,Stationary,Stationary_19,551897,1.1029628234895317,38.884039142043875,0.10296282348953167
19,3757635323,-0.1815,-0.2233,1.1719,8.4,24.92,-1.47,Stationary,Stationary_19,591905,1.2067123725229636,26.338703460876737,0.2067123725229636
19,3757675335,-0.2467,-0.2181,1.2173,10.22,0.63,0.21,Stationary,Stationary_19,631917,1.2610502725902724,10.241552616669019,0.26105027259027236
19,3757715320,-0.3455,-0.2137,1.1807,16.8,-16.52,4.06,Stationary,Stationary_19,671902,1.2486354271764037,23.90886864742872,0.24863542717640374
19,3757755317,-0.3572,-0.2028,1.057,-1.68,-24.08,4.76,Stationary,Stationary_19,711899,1.1340055908151423,24.60338188135932,0.1340055908151423
19,3757795317,-0.3228,-0.1347,0.8865,-12.67,-22.4,4.97,Stationary,Stationary_19,751899,0.9530090135985073,26.21049026630368,0.046990986401492685
19,3757835315,-0.2686,-0.0805,0.7525,-16.24,-11.06,5.39,Stationary,Stationary_19,791897,0.8030457396686691,20.374329436818282,0.1969542603313309
19,3757875321,-0.205,-0.0761,0.6676,-18.2,3.5,4.06,Stationary,Stationary_19,831903,0.7024998007117155,18.97297024717005,0.29750019928828453
19,3757915321,-0.1435,-0.0747,0.6266,-12.6,16.73,2.59,Stationary,Stationary_19,871903,0.6471475102324045,21.103577895702898,0.35285248976759553
19,3757955358,-0.1925,-0.0351,0.7137,5.32,28.0,3.22,Stationary,Stationary_19,911940,0.7400378030884639,28.68223840637268,0.2599621969115361
19,3757995333,-0.2189,-0.1369,0.934,35.7,38.99,5.67,Stationary,Stationary_19,951915,0.9690277704998965,53.16821418855443,0.030972229500103476
19,3758035318,-0.1684,-0.2298,1.1997,26.88,35.77,3.22,Stationary,Stationary_19,991900,1.2330639440029052,44.85973361490235,0.2330639440029052
19,3758075320,-0.1669,-0.2262,1.3952,24.15,12.46,2.73,Stationary,Stationary_19,1031902,1.4232375381502556,27.311664174853938,0.42323753815025555
19,3758115317,-0.2035,-0.2833,1.3608,17.15,-17.01,2.03,Stationary,Stationary_19,1071899,1.404794568611368,24.240121699364465,0.4047945686113681
19,3758155317,-0.2906,-0.1457,1.1902,9.38,-41.23,1.96,Stationary,Stationary_19,1111899,1.2337961298366922,42.32893691081787,0.23379612983669218
19,3758195335,-0.3323,-0.1676,0.9787,-2.1,-50.68,5.11,Stationary,Stationary_19,1151917,1.0470753268031865,50.98023636665487,0.04707532680318649
19,3758235325,-0.306,-0.0864,0.7752,-15.54,-44.66,8.05,Stationary,Stationary_19,1191907,0.837875885796936,47.96675619634915,0.16212411420306405
19,3758275317,-0.2701,-0.0593,0.6449,-17.36,-27.3,10.08,Stationary,Stationary_19,1231899,0.7016883282483756,33.88607383572196,0.29831167175162443
19,3758315316,-0.2057,-0.0417,0.579,-12.46,-3.57,10.64,Stationary,Stationary_19,1271898,0.6158671772387289,16.769200935047564,0.38413282276127114
19,3758355319,-0.1588,-0.0732,0.5878,1.26,17.5,10.15,Stationary,Stationary_19,1311901,0.6132573032585914,20.269684259997735,0.3867426967414086
19,3758395317,-0.1889,-0.0549,0.7335,26.11,33.53,11.48,Stationary,Stationary_19,1351899,0.7594204830000307,44.02026124411349,0.24057951699996927
19,3758435317,-0.2481,-0.2613,1.0219,53.41,40.81,14.63,Stationary,Stationary_19,1391899,1.0835639851896148,68.79041430315709,0.08356398518961483
19,3758475321,-0.2108,-0.3133,1.2217,35.77,32.97,11.13,Stationary,Stationary_19,1431903,1.278727656696296,49.90381448346409,0.27872765669629596
19,3758515315,-0.2094,-0.3235,1.2927,16.17,17.29,4.62,Stationary,Stationary_19,1471897,1.3489158239119297,24.119647592782112,0.34891582391192966
19,3758555316,-0.2013,-0.284,1.2195,-1.26,3.15,-1.89,Stationary,Stationary_19,1511898,1.268210526687111,3.883580821870455,0.2682105266871111
19,3758595319,-0.2108,-0.1779,1.0446,-19.6,-4.76,-7.35,Stationary,Stationary_19,1551901,1.0804046510451535,21.46718658790667,0.08040465104515349
19,3758635317,-0.2452,-0.1288,0.9084,-13.09,-8.47,-2.87,Stationary,Stationary_19,1591899,0.9496857585538492,15.853261494090104,0.05031424144615082
19,3758675334,-0.2306,-0.1025,0.8023,-6.23,-8.47,2.52,Stationary,Stationary_19,1631916,0.8410516630980526,10.812224562965756,0.15894833690194743
19,3758715326,-0.2284,-0.1003,0.7327,0.0,-5.67,7.77,Stationary,Stationary_19,1671908,0.7739999612403091,9.618825292102981,0.22600003875969088
19,3758755339,-0.224,-0.1003,0.7357,4.69,2.17,9.45,Stationary,Stationary_19,1711921,0.7755582376585268,10.770677787400382,0.22444176234147317
19,3758795316,-0.2306,-0.1259,0.8308,9.52,15.33,8.05,Stationary,Stationary_19,1751898,0.8713528619336715,19.759600198384582,0.12864713806632855
19,3758835321,-0.1698,-0.2342,1.0629,6.44,25.27,3.85,Stationary,Stationary_19,1791903,1.1015616596450695,26.360367979222143,0.10156165964506947
19,3758875316,-0.1742,-0.2394,1.2891,12.04,22.96,0.42,Stationary,Stationary_19,1831898,1.322662772591714,25.928740810151194,0.32266277259171394
19,3758915320,-0.1537,-0.2701,1.3344,5.32,5.46,-1.75,Stationary,Stationary_19,1871902,1.3701098715066613,7.821540768927821,0.3701098715066613
19,3758955356,-0.2115,-0.2357,1.1968,1.54,-12.81,-1.68,Stationary,Stationary_19,1911938,1.2379890871893824,13.01115290817843,0.2379890871893824
19,3758995323,-0.2599,-0.1706,1.0109,0.98,-26.6,-0.7,Stationary,Stationary_19,1951905,1.0576252549934688,26.627249200771757,0.05762525499346882
20,3763611419,-0.2247,-0.0139,0.7701,-4.48,-18.76,-4.27,Stationary,Stationary_20,0,0.8023324186395562,19.75451593939978,0.19766758136044382
20,3763644428,-0.202,-0.03,0.6727,-1.12,-11.76,-0.77,Stationary,Stationary_20,33009,0.7030144308618422,11.838281125230976,0.29698556913815777
20,3763684455,-0.1508,-0.0161,0.6127,4.76,-0.91,3.99,Stationary,Stationary_20,73036,0.631190256578791,6.277403922004701,0.368809743421209
20,3763724427,-0.2072,-0.0102,0.7166,24.71,12.04,8.4,Stationary,Stationary_20,113008,0.7460237529730538,28.742054554258992,0.2539762470269462
20,3763764426,-0.2379,-0.1252,0.9531,36.12,23.94,10.5,Stationary,Stationary_20,153007,0.9902883721421756,44.587307611023114,0.009711627857824423
20,3763804429,-0.273,-0.1449,1.2224,30.1,27.09,8.05,Stationary,Stationary_20,193010,1.2608674672621227,41.28777785253161,0.26086746726212273
20,3763844420,-0.2108,-0.2862,1.3132,9.73,17.64,2.66,Stationary,Stationary_20,233001,1.3604562911023639,20.32038631522541,0.3604562911023639
20,3763884431,-0.1998,-0.1288,1.2693,-35.49,-0.07,-4.06,Stationary,Stationary_20,273012,1.2913682549915808,35.72154251988567,0.2913682549915808
20,3763924426,-0.1486,-0.0922,1.1265,-7.0,-15.75,-2.73,Stationary,Stationary_20,313007,1.139993442963599,17.450369623592504,0.13999344296359895
20,3763964473,-0.1771,-0.1347,0.9714,-14.35,-27.58,-2.1,Stationary,Stationary_20,353054,0.9965573039218568,31.160694793280843,0.0034426960781431815
20,3764004431,-0.2123,-0.0732,0.8111,-13.44,-28.21,0.7,Stationary,Stationary_20,393012,0.8416131771782094,31.255842653814344,0.15838682282179062
20,3764044430,-0.194,-0.0666,0.6932,-4.62,-20.51,5.46,Stationary,Stationary_20,433011,0.722909261249294,21.721328228264497,0.277090738750706
20,3764084427,-0.2284,-0.0212,0.6464,11.83,-10.36,10.22,Stationary,Stationary_20,473008,0.6858928196154265,18.754383487600972,0.3141071803845735
20,3764124427,-0.224,-0.0542,0.7591,59.57,-0.98,17.15,Stationary,Stationary_20,513008,0.7933135886898699,61.99732090985867,0.2066864113101301
20,3764164445,-0.205,-0.3155,0.9911,55.79,1.47,15.75,Stationary,Stationary_20,553026,1.0601153050494083,57.98920158098402,0.06011530504940832
20,3764204426,-0.2987,-0.2577,1.2356,62.65,-2.38,13.51,Stationary,Stationary_20,593007,1.2970498602598128,64.13428880092147,0.29704986025981284
20,3764244423,-0.3521,-0.3821,1.2751,30.24,-8.89,4.41,Stationary,Stationary_20,633004,1.3769004430241134,31.826683773211432,0.3769004430241134
20,3764284432,-0.3565,-0.2752,1.15,-9.1,-14.07,-4.2,Stationary,Stationary_20,673013,1.2350414122611435,17.274689577529315,0.2350414122611435
20,3764324423,-0.3345,-0.1874,0.9626,-25.27,-12.88,-8.12,Stationary,Stationary_20,713004,1.036150457221344,29.5025710743996,0.03615045722134402
20,3764364421,-0.2965,-0.0988,0.792,-35.56,-6.93,-6.86,Stationary,Stationary_20,753002,0.8514327278182346,36.872728404608196,0.14856727218176535
20,3764404424,-0.2174,-0.0461,0.6405,-18.76,-0.98,-1.19,Stationary,Stationary_20,793005,0.6779588630588141,18.823232984798334,0.32204113694118586
20,3764444421,-0.1801,-0.0842,0.5915,-0.56,2.8,6.51,Stationary,Stationary_20,833002,0.6240175478301873,7.108705930055061,0.37598245216981274
20,3764484422,-0.2518,-0.0307,0.6712,18.76,10.64,13.72,Stationary,Stationary_20,873003,0.7175340897824994,25.56140841190094,0.28246591021750056
20,3764524427,-0.3316,-0.194,0.9026,35.7,24.36,16.03,Stationary,Stationary_20,913008,0.9809593875385464,46.09620917168786,0.01904061246145361
20,3764564422,-0.3484,-0.2335,1.1734,5.18,37.31,6.65,Stationary,Stationary_20,953003,1.2461028729603347,38.250372547205345,0.24610287296033473
20,3764604421,-0.2372,-0.303,1.2239,-27.86,40.67,-3.57,Stationary,Stationary_20,993002,1.2829668935713032,49.426444339037786,0.2829668935713032
20,3764644427,-0.1391,-0.0747,1.147,-36.19,29.33,-3.29,Stationary,Stationary_20,1033008,1.1578160043806616,46.69891968771868,0.15781600438066157
20,3764684443,-0.0871,-0.0798,1.1244,3.08,9.03,2.17,Stationary,Stationary_20,1073024,1.1305882583858724,9.78448772292142,0.1305882583858724
20,3764724426,-0.1098,-0.1061,1.0533,18.27,-8.4,7.49,Stationary,Stationary_20,1113007,1.0643092313796776,21.458168607781978,0.06430923137967759
20,3764764423,-0.1208,-0.0937,0.9084,17.78,-22.05,10.15,Stationary,Stationary_20,1153004,0.9211747336960562,30.08909104642412,0.07882526630394382
20,3764804424,-0.1962,-0.09,0.7854,1.12,-24.85,10.99,Stationary,Stationary_20,1193005,0.8145229278540905,27.194797296541854,0.18547707214590947
20,3764844421,-0.2584,-0.0725,0.7488,0.98,-15.82,12.74,Stationary,Stationary_20,1233002,0.7954421726310468,20.335692759284104,0.20455782736895323
20,3764884428,-0.3184,-0.0974,0.7635,-0.42,2.1,12.81,Stationary,Stationary_20,1273009,0.8329451182400914,12.98778272069563,0.16705488175990857
20,3764924421,-0.2847,-0.1259,0.8828,10.92,20.37,12.95,Stationary,Stationary_20,1313002,0.936077315182886,26.493127410707856,0.06392268481711405
20,3764964469,-0.2533,-0.232,1.0929,13.58,25.97,9.66,Stationary,Stationary_20,1353050,1.1456069570319483,30.857298974472798,0.14560695703194826
20,3765004431,-0.2174,-0.2408,1.2671,-1.26,15.19,3.71,Stationary,Stationary_20,1393012,1.3079716396007979,15.68718585342827,0.3079716396007979
20,3765044425,-0.1954,-0.2342,1.2817,-4.2,-1.33,-0.91,Stationary,Stationary_20,1433006,1.3174921973203486,4.498555323656696,0.3174921973203486
20,3765084427,-0.1954,-0.1698,1.1529,-12.39,-18.62,-2.31,Stationary,Stationary_20,1473008,1.1816055221604207,22.4844968811846,0.1816055221604207
20,3765124426,-0.2225,-0.1252,0.9509,-13.79,-28.63,-1.05,Stationary,Stationary_20,1513007,0.9845771173453097,31.795337708538337,0.015422882654690273
20,3765164442,-0.2167,-0.0593,0.7767,-11.13,-27.65,2.8,Stationary,Stationary_20,1553023,0.8085408276642558,29.937257723445544,0.19145917233574417
20,3765204425,-0.2086,-0.0791,0.6361,-5.74,-20.37,6.09,Stationary,Stationary_20,1593006,0.6740875165733304,22.02209345180426,0.32591248342666956
20,3765244429,-0.2247,-0.0344,0.6076,1.12,-6.3,8.82,Stationary,Stationary_20,1633010,0.6487304602067026,10.896641684482425,0.35126953979329745
20,3765284423,-0.265,-0.052,0.7459,16.66,11.9,9.73,Stationary,Stationary_20,1673004,0.7932816712870656,22.668006087876368,0.20671832871293438
20,3765324422,-0.2818,-0.1962,1.0204,33.25,30.52,8.47,Stationary,Stationary_20,1713003,1.0766252086961368,45.92138717416973,0.07662520869613676
20,3765364427,-0.2474,-0.1874,1.2671,14.21,33.74,2.66,Stationary,Stationary_20,1753008,1.304556602834848,36.70677457908826,0.3045566028348481
20,3765404427,-0.1566,-0.2657,1.3066,6.09,20.44,-1.61,Stationary,Stationary_20,1793008,1.342506465533779,21.388637170235977,0.34250646553377906
20,3765444422,-0.1105,-0.1296,1.2283,-5.18,-4.62,-4.62,Stationary,Stationary_20,1833003,1.2400513295827718,8.337937394823733,0.24005132958277176
20,3765484427,-0.1625,-0.1296,1.0665,9.59,-24.78,-3.01,Stationary,Stationary_20,1873008,1.086565534148769,26.740916214669983,0.086565534148769
20,3765524421,-0.2035,-0.09,0.8865,0.0,-32.13,-1.96,Stationary,Stationary_20,1913002,0.9139991794307039,32.18972662201405,0.08600082056929614
20,3765564421,-0.2115,-0.0586,0.7203,-4.97,-26.11,-0.77,Stationary,Stationary_20,1953002,0.752992895052802,26.58995863103213,0.24700710494719802
21,3779491419,-0.2525,-0.0073,0.5607,25.62,-12.39,22.96,Stationary,Stationary_21,0,0.6149748206227633,36.5658050642947,0.3850251793772367
21,3779522040,-0.2804,-0.0439,0.65,28.91,0.0,19.95,Stationary,Stationary_21,30621,0.7092611437263429,35.12535551421509,0.29073885627365714
21,3779562041,-0.3016,-0.0834,0.8147,19.25,12.67,13.93,Stationary,Stationary_21,70622,0.8727280275091434,26.928354944184765,0.12727197249085664
21,3779602034,-0.306,-0.1113,1.0541,20.93,25.97,8.75,Stationary,Stationary_21,110615,1.1032454396008171,34.482869660166045,0.10324543960081711
21,3779642034,-0.2584,-0.1479,1.2766,4.55,30.87,1.68,Stationary,Stationary_21,150615,1.3108594623375918,31.248708773323738,0.31085946233759176
21,3779682057,-0.1852,-0.1303,1.3923,-6.58,22.75,-4.13,Stationary,Stationary_21,190638,1.4105943499107034,24.0398793674178,0.4105943499107034
