Recording Key,Recording ID,Shot Type,Sample Count,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_max,acceleration_x_range,acceleration_x_median,acceleration_x_q25,acceleration_x_q75,acceleration_x_rms,acceleration_x_energy,acceleration_x_total_abs_change,acceleration_x_max_step_change,acceleration_x_peak_time_step,acceleration_x_zero_crossings,acceleration_x_first_value,acceleration_x_last_value,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_max,acceleration_y_range,acceleration_y_median,acceleration_y_q25,acceleration_y_q75,acceleration_y_rms,acceleration_y_energy,acceleration_y_total_abs_change,acceleration_y_max_step_change,acceleration_y_peak_time_step,acceleration_y_zero_crossings,acceleration_y_first_value,acceleration_y_last_value,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_max,acceleration_z_range,acceleration_z_median,acceleration_z_q25,acceleration_z_q75,acceleration_z_rms,acceleration_z_energy,acceleration_z_total_abs_change,acceleration_z_max_step_change,acceleration_z_peak_time_step,acceleration_z_zero_crossings,acceleration_z_first_value,acceleration_z_last_value,gyroscope_x_mean,gyroscope_x_std,gyroscope_x_min,gyroscope_x_max,gyroscope_x_range,gyroscope_x_median,gyroscope_x_q25,gyroscope_x_q75,gyroscope_x_rms,gyroscope_x_energy,gyroscope_x_total_abs_change,gyroscope_x_max_step_change,gyroscope_x_peak_time_step,gyroscope_x_zero_crossings,gyroscope_x_first_value,gyroscope_x_last_value,gyroscope_y_mean,gyroscope_y_std,gyroscope_y_min,gyroscope_y_max,gyroscope_y_range,gyroscope_y_median,gyroscope_y_q25,gyroscope_y_q75,gyroscope_y_rms,gyroscope_y_energy,gyroscope_y_total_abs_change,gyroscope_y_max_step_change,gyroscope_y_peak_time_step,gyroscope_y_zero_crossings,gyroscope_y_first_value,gyroscope_y_last_value,gyroscope_z_mean,gyroscope_z_std,gyroscope_z_min,gyroscope_z_max,gyroscope_z_range,gyroscope_z_median,gyroscope_z_q25,gyroscope_z_q75,gyroscope_z_rms,gyroscope_z_energy,gyroscope_z_total_abs_change,gyroscope_z_max_step_change,gyroscope_z_peak_time_step,gyroscope_z_zero_crossings,gyroscope_z_first_value,gyroscope_z_last_value,acceleration_magnitude_mean,acceleration_magnitude_std,acceleration_magnitude_min,acceleration_magnitude_max,acceleration_magnitude_range,acceleration_magnitude_median,acceleration_magnitude_q25,acceleration_magnitude_q75,acceleration_magnitude_rms,acceleration_magnitude_energy,acceleration_magnitude_total_abs_change,acceleration_magnitude_max_step_change,acceleration_magnitude_peak_time_step,acceleration_magnitude_zero_crossings,acceleration_magnitude_first_value,acceleration_magnitude_last_value,gyroscope_magnitude_mean,gyroscope_magnitude_std,gyroscope_magnitude_min,gyroscope_magnitude_max,gyroscope_magnitude_range,gyroscope_magnitude_median,gyroscope_magnitude_q25,gyroscope_magnitude_q75,gyroscope_magnitude_rms,gyroscope_magnitude_energy,gyroscope_magnitude_total_abs_change,gyroscope_magnitude_max_step_change,gyroscope_magnitude_peak_time_step,gyroscope_magnitude_zero_crossings,gyroscope_magnitude_first_value,gyroscope_magnitude_last_value,dynamic_acceleration_mean,dynamic_acceleration_std,dynamic_acceleration_min,dynamic_acceleration_max,dynamic_acceleration_range,dynamic_acceleration_median,dynamic_acceleration_q25,dynamic_acceleration_q75,dynamic_acceleration_rms,dynamic_acceleration_energy,dynamic_acceleration_total_abs_change,dynamic_acceleration_max_step_change,dynamic_acceleration_peak_time_step,dynamic_acceleration_zero_crossings,dynamic_acceleration_first_value,dynamic_acceleration_last_value,acceleration_xy_correlation,acceleration_xz_correlation,acceleration_yz_correlation,gyroscope_xy_correlation,gyroscope_xz_correlation,gyroscope_yz_correlation
Pull_7,7,Pull,50,0.843704,2.313160925338807,-1.2246,8.956,10.1806,-0.01685,-0.3413,0.6226,2.4403966146509877,297.77678184,21.8985,3.7756999999999996,30,3,0.011,-0.3609,0.245186,0.48713249004888237,-1.0665,1.6477,2.7142,0.2657,-0.004975,0.501225,0.5409882403527825,14.633413809999997,8.726499999999998,2.1498999999999997,30,9,-0.0264,0.5109,0.9693259999999999,0.8766570378222405,-0.5856,2.9295,3.5151,0.99955,0.615075,1.498925,1.301057225874404,84.63749525,9.1509,1.6447999999999998,31,2,0.9882,0.7737,2.6767999999999974,132.0979375766329,-213.5,435.05,648.55,1.26,-27.457500000000003,9.94,130.79767990297077,855401.6534,1603.3500000000001,276.92,31,11,3.71,-1.68,73.66240000000002,284.0681789430136,-268.66,941.5,1210.16,-2.38,-15.8725,67.13000000000001,290.7008511442648,4225349.242799999,2437.75,326.97,29,2,-3.01,-9.1,-27.348999999999997,157.45611722000515,-352.17,411.67,763.84,1.6099999999999999,-15.049999999999999,7.0175,158.2546936871068,1252227.4037000001,1620.2900000000002,289.66,31,5,5.95,-6.3,2.0541852557072406,1.94864598549105,0.7712768309757527,9.369935981104671,8.598659150128919,1.1185225947016602,1.0054455276055896,2.0802453062541044,2.8179698043094783,397.04769089999996,19.925178983650227,3.2046140107306433,30,0,0.9886137769624698,0.9949267862511292,221.49187325199844,281.39759815294366,4.864370462865673,1042.2719197023396,1037.4075492394738,88.1895466925422,11.747665670280348,302.77409869203876,355.8926326829483,6332978.299899999,2275.7860243348136,386.06971626824145,30,0,7.630642174810715,11.19474876895413,1.090512847670808,1.9281388498064875,0.0047172836176354,8.369935981104673,8.365218697487038,0.19569230323725711,0.030648106428578,1.0802453062541042,2.1983137416177696,241.6291653292759,19.705379031508315,3.2046140107306433,30,0,0.0113862230375302,0.0050732137488708,0.4105321878660908,-0.09553539644277309,-0.6712452390597091,0.9100050339410586,0.27753681674700587,-0.03089142735284933
Pull_8,8,Pull,50,0.672736,2.0429963638634265,-1.1771,7.4532,8.6303,-0.24230000000000002,-0.374375,0.621475,2.1314153010617147,227.14655928,18.7041,2.9946,27,2,-0.0366,-0.3821,0.585442,0.33973425574488453,-0.0549,1.4742,1.5291,0.70275,0.2838,0.796425,0.6751690992632883,22.792665630000002,6.8812,1.1103999999999998,27,2,0.131,0.7818,0.8600679999999999,1.0338458475547128,-0.7444,3.638,4.3824,0.66755,0.383575,1.317075,1.3368535658029266,89.35887281999999,11.543399999999998,1.5694,28,2,0.9838,0.4172,-13.840399999999999,113.56918511638622,-208.67,352.31,560.98,0.525,-59.3425,9.4325,113.27646394551695,641577.8642000001,1538.9499999999998,232.68,28,6,2.38,6.79,70.96039999999999,259.64226814600124,-230.3,884.73,1115.03,-0.9450000000000001,-12.512500000000001,104.5975,266.6480894887492,3555060.1814,2255.4000000000005,292.17999999999995,26,2,-0.56,-1.26,-44.367399999999996,135.32169647916774,-352.03,193.83,545.86,5.005000000000001,-82.65249999999999,24.692500000000003,141.11764060527656,995709.4245000001,1298.9899999999998,203.84,24,4,2.73,2.52,1.961000438222403,1.7321801869001188,0.6288026876532892,8.140442266240822,7.511639578587532,1.2106918473972437,0.9751223173242383,2.107537453413133,2.6049878991273645,339.29809773,17.667116206794805,2.37446373697105,27,0,0.9931580941622536,0.9650220152929154,212.23410723858424,244.95654159887786,3.153109576275458,936.1468810501908,932.9937714739153,121.4532017056033,14.430008304695741,304.48006181773326,322.25292768569227,5192347.4701,1970.2481115934418,337.98043363988654,26,0,3.664819231558359,7.3513332124180035,1.0368022851569048,1.6869856282273197,0.0056143644558783,7.140442266240822,7.134827901784943,0.2724579784821597,0.06356695705715734,1.1075374534131326,1.965696079803588,193.19805390775971,16.970805372739537,2.37446373697105,27,0,0.0068419058377463,0.0349779847070845,0.4330962008201614,0.07893624963772272,-0.41802264140336953,0.8248145313681552,0.17621669068119264,-0.24844892151306236
Pull_9,9,Pull,50,0.71235,2.1793657117170957,-1.087,7.8558,8.9428,-0.16505,-0.35085,0.72325,2.2720221675415053,258.10423649000006,19.759600000000002,3.6197,29,2,-0.082,-0.3514,0.41632,0.4072803381917067,-0.8513,1.1163,1.9676,0.51825,0.041025000000000006,0.6976,0.5795533373210786,16.79410354,6.9382,0.7708,27,6,0.0432,0.7196,0.916002,0.9646037851059969,-0.6017,3.6768,4.2785,0.8534999999999999,0.4101,1.34245,1.3232199050044553,87.54554585,11.055299999999999,1.8665999999999998,31,2,1.016,0.5585,-16.199399999999997,118.97660786053703,-279.02,308.35,587.37,4.515000000000001,-50.12,13.16,118.88963417388413,706737.2557,1526.3500000000001,178.78,29,8,7.28,9.31,92.7766,249.97540474614695,-182.14,872.76,1054.9,-0.5249999999999999,-8.9425,107.08250000000001,264.2828909066949,3492272.3213,2231.32,304.78,29,5,-3.64,2.24,-32.547200000000004,114.7161296069563,-277.97,271.11,549.08,-1.995,-68.47749999999999,6.4225,118.13515485239778,697795.7406,1175.6500000000003,270.48,25,5,7.56,-6.65,1.9866649045455396,1.835600406319599,0.6856840234393682,8.075640148619799,7.389956125180431,1.2060393226037172,0.9783529830397596,1.969828694069433,2.692373992891775,362.44388588,17.107264789310552,2.802527413446515,29,0,1.020218721647471,0.97633414874212,198.2853909985889,244.57169990918013,10.313069378221016,938.8747853681024,928.5617159898813,107.09038176722649,17.503474905820415,275.8144612714506,312.94744982504653,4896805.317600001,2147.5533720447675,308.61440931065584,29,0,11.108627277931328,11.658310340696888,1.0536307373623344,1.7972229648834093,0.0121839290637147,7.075640148619799,7.063456219556084,0.2929669049740945,0.0523533433335645,0.9698286940694328,2.0677398067718586,213.77739542544612,16.73179774522984,2.802527413446515,29,0,0.0202187216474709,0.0236658512578801,0.19715055751007585,0.0032870785766593432,-0.7868461981301172,0.7948383745938915,0.3824381528113735,0.01790586368833624
Stationary_1,1,Stationary,50,-0.042772000000000004,0.048990282418338554,-0.1545,0.0447,0.1992,-0.0315,-0.069925,-0.00935,0.06466444772825328,0.20907454,0.9553,0.0447,35,4,-0.0271,-0.0864,0.010274,0.03060335989290545,-0.0447,0.0761,0.12079999999999999,0.0006999999999999999,-0.008625,0.030025,0.03199045795233322,0.051169469999999995,1.1985999999999999,0.0849,16,16,-0.0102,-0.0154,0.9890300000000001,0.0711029154946317,0.852,1.1185,0.26650000000000007,0.99075,0.93145,1.048625,0.9915315693410875,49.15674265,1.6329999999999998,0.09440000000000004,18,0,0.9772,0.9736,5.706400000000001,8.178988201483115,-11.06,37.45,48.510000000000005,4.76,1.645,8.12,9.905601041834867,4906.046600000001,270.69,17.78,17,7,-1.68,5.11,-1.3551999999999997,11.08025053868368,-22.75,17.71,40.46,-1.225,-8.4175,5.2675,11.052288450814157,6107.654,182.28,10.57,21,6,-0.7,-9.1,1.932,2.807632454578056,-1.75,8.26,10.01,1.365,-0.63,4.13,3.384932495634145,572.8884,59.64,4.4799999999999995,35,8,4.55,3.01,0.9918194001545083,0.06876468805734447,0.8648666775867827,1.1192835699678612,0.25441689238107845,0.9934200407324993,0.9324801658014427,1.0493321158532978,0.9941527715597839,49.41698665999999,1.5909481762379267,0.0913826378841871,18,0,0.9776289122156728,0.9775474822227308,13.060140474012044,7.90017506904135,2.013032538236777,39.9686514658676,37.95561892763082,11.168767369332539,7.845854159587408,18.1080509080743,15.22273891256104,11586.589000000002,226.32401943221134,18.28514160237917,17,0,4.900499974492399,10.861961148890192,0.058645892916976555,0.035879505476223546,5.820016936386452e-06,0.1351333224132173,0.1351275023962809,0.0563526714157815,0.02610796547539005,0.08453614060689943,0.068563349473195,0.23504664454917354,1.3214829923056353,0.087787375113028,24,0,0.022371087784327,0.0224525177772693,0.39401964204879586,0.6206894423638379,-0.17540106514950005,-0.40271964669151905,0.541241091997062,-0.2934758578860091
Stationary_10,10,Stationary,50,-0.067724,0.12372987786929647,-0.3682,0.1764,0.5446,-0.0593,-0.10542499999999999,0.00425,0.13996228491990262,0.97947206,2.4146000000000005,0.17500000000000002,32,7,0.1764,-0.0996,-0.062662,0.06887574997554566,-0.2745,0.0512,0.32570000000000005,-0.05305,-0.109625,-0.009675,0.09260409170225688,0.42877589000000005,2.5976,0.21150000000000002,5,7,-0.1318,0.011,0.994888,0.21935661454092772,0.631,1.3549,0.7239,0.9714,0.813625,1.17815,1.01831091047872,51.847855519999996,5.9988,0.27969999999999995,2,0,1.2539,0.8037,3.8514000000000004,16.584640424199737,-23.66,56.0,79.66,3.1500000000000004,-8.82,15.435,16.863646521437765,14219.1287,569.24,40.67,3,13,10.92,-8.4,-2.5872,20.361149083487405,-49.98,38.78,88.75999999999999,-2.5199999999999996,-13.772499999999999,10.3075,20.32187166576937,20648.923399999996,454.58000000000004,27.090000000000003,4,11,15.33,-12.53,1.0682,10.016564381063999,-20.79,19.46,40.25,0.7350000000000001,-4.0425,9.6075,9.973263357597652,4973.299099999999,190.46999999999997,10.71,12,7,0.91,-4.48,1.0105943092625997,0.21146045002444222,0.6591920888481596,1.365833642871635,0.7066415540234753,0.9859537908913001,0.8179978962153589,1.1851034517606907,1.0320475131504363,53.25610347,5.847896556807877,0.26582362036481866,2,0,1.2730881391325584,0.809922743229254,24.94803088390056,13.3410054931137,4.655920961528449,65.79218038642585,61.1362594248974,22.325829710316725,16.712668777801692,29.95883496461653,28.228124698605114,39841.351200000005,340.55615360248845,35.1763663479059,4,0,18.843656757646592,15.736305157183498,0.18435784533519692,0.10074029926541693,0.003894498559515,0.3658336428716346,0.3619391443121196,0.18568203907119205,0.1099474054964799,0.2682504198779005,0.20960307935428915,2.196672543740022,4.690512771669327,0.23896118597465793,2,0,0.2730881391325583,0.190077256770746,0.06654008183652223,0.5009461718909155,-0.3962860396997444,-0.0627859432633392,0.2657595517443497,-0.12727290872023095
Stationary_11,11,Stationary,50,-0.016317999999999996,0.18280416497063803,-0.2196,0.5029,0.7225,-0.08124999999999999,-0.14182499999999998,0.0679,0.18170110786673813,1.65076463,2.4795,0.1955,8,3,0.1318,-0.1061,-0.03768,0.09645565545569507,-0.2057,0.2137,0.4194,-0.04505,-0.105975,0.02345,0.10265184849772555,0.5268701,3.3825,0.3294,19,10,-0.0447,-0.0256,0.975312,0.3048766178275389,0.344,1.4977,1.1537000000000002,0.9593,0.7677,1.218425,1.0209428262150628,52.11621272,6.109299999999999,0.3535999999999999,8,0,0.8542,1.0533,6.088600000000001,27.44088005148523,-48.58,83.3,131.88,8.33,-9.9925,22.75,27.83905368362941,38750.645500000006,905.4499999999999,66.01,20,10,23.17,9.66,-7.926799999999999,47.5598518921159,-104.51,76.93,181.44,2.485,-42.0525,28.07,47.74447486359024,113976.744,794.1500000000001,37.730000000000004,11,6,19.53,4.06,1.4069999999999996,12.98868931031919,-21.07,27.65,48.72,2.135,-9.747499999999999,11.515,12.934897680306559,8365.5789,167.51,7.91,32,3,12.67,-7.98,0.9973956860248004,0.30485659810353904,0.3870664154896417,1.587125058084586,1.2000586425949442,0.989000291376235,0.7781855191581979,1.227388955484955,1.0420541967671355,54.29384745,6.190401419435464,0.360309326388065,8,0,0.8654634423243999,1.058939781101834,49.527226040203196,28.010807840550108,6.528039521939187,113.46188126414968,106.93384174221049,44.44923213040241,30.199246617290704,61.76144123297015,56.761424999730224,161092.96839999998,808.8362246628228,50.041301796598304,20,0,32.84507116752832,13.17116547614523,0.25598217737464773,0.16149398743130516,0.0127270412110065,0.6129335845103583,0.6002065432993517,0.22628553022610376,0.11853077771504088,0.381329178823991,0.3018038716623743,4.554278847519946,5.54524952761258,0.3020784862148318,18,0,0.1345365576756001,0.0589397811018339,-0.26687690016148563,0.4754199294360019,-0.7362341690200997,0.49167040747744245,0.18074748171638566,0.3501992278581802
Stationary_12,12,Stationary,50,-0.029402000000000005,0.06526275773317257,-0.1332,0.1325,0.26570000000000005,-0.041,-0.074475,0.002,0.07098253728911076,0.25192603,1.7445,0.0805,31,6,-0.0417,-0.0644,-0.064316,0.06587416997114844,-0.2511,0.0285,0.2796,-0.04615,-0.11585000000000001,-0.009525,0.0915923905136229,0.41945829999999995,1.9755,0.13249999999999998,48,6,-0.0242,-0.1493,1.001538,0.2152857160773533,0.6515,1.3103,0.6588,1.0021,0.7843749999999999,1.20835,1.02396257070266,52.42496731,5.621599999999999,0.262,38,0,0.7261,1.0987,8.1634,13.88131758875936,-17.15,33.95,51.1,6.369999999999999,-1.8025,16.66,15.983687246689982,12773.9129,421.68,33.67,14,13,23.38,-3.36,3.6134000000000004,19.937376407140434,-34.23,37.17,71.4,2.0300000000000002,-12.285,19.950000000000003,20.06503570891415,20130.2829,489.09000000000003,22.47,35,9,18.48,-26.53,2.6501999999999994,8.163406274344062,-12.25,14.77,27.02,2.7649999999999997,-2.975,9.9925,8.504818516582233,3616.5969000000005,187.95000000000002,9.24,12,9,6.23,-6.02,1.007764112216241,0.21744933007956765,0.6558986354613036,1.3333889380072117,0.6774903025459081,1.0053930346854147,0.7945212872595597,1.209872222697737,1.030498439009007,53.09635164,5.67270106934246,0.2686804227530146,48,0,0.7276989349999078,1.1106662595037269,24.733045957658625,11.005207100404894,8.065810560631833,48.04009783503776,39.97428727440593,24.18216096895102,15.59564185952151,33.467984089154925,27.026206800067225,36520.7927,397.7161393536614,20.775062288116125,35,0,30.44581580447468,27.41114554337341,0.19362228212101196,0.09534695094687957,0.0137154923654128,0.3441013645386964,0.3303858721732836,0.21200075389957151,0.11105176146960087,0.26831801970929514,0.21540382626016205,2.319940418375904,4.767289724866214,0.2248925671666821,33,0,0.2723010650000922,0.1106662595037268,-0.5950826297952829,0.5319719757098591,-0.7404383283028884,0.5776444567837665,0.4342652654033102,0.29647734084438826
Stationary_13,13,Stationary,50,0.06946999999999999,0.18416933451449025,-0.1303,0.4817,0.612,-0.0139,-0.0542,0.14365,0.1951052480073255,1.90330289,1.8155000000000001,0.17049999999999998,42,9,-0.0732,0.3221,-0.03876400000000001,0.12520216428982825,-0.3565,0.2723,0.6288,-0.0556,-0.109075,0.028525000000000002,0.12986422910101147,0.8432358999999999,5.944,0.4026,13,17,-0.0834,0.0864,0.9770819999999999,0.09486969514625236,0.7913,1.1858,0.39449999999999996,0.9742999999999999,0.8976,1.049125,0.9815851917179681,48.17547443000001,1.8272999999999995,0.14280000000000004,9,0,0.9728,1.0943,0.35979999999999973,23.290929607896718,-62.3,54.74,117.03999999999999,4.165,-7.5249999999999995,12.565,23.059651124854426,26587.3755,960.5400000000001,86.94,41,18,9.45,27.09,9.1658,17.987553530149672,-45.99,43.26,89.25,5.95,-3.255,22.925,20.02730461145483,20054.6465,245.91,16.729999999999997,50,6,-4.2,-45.99,-1.6562000000000001,9.250141728643946,-19.11,15.12,34.23,-0.665,-8.907499999999999,5.092499999999999,9.305741131151242,4329.840899999999,157.28999999999996,11.62,45,6,6.37,3.08,1.0039023519210397,0.10410126647176456,0.8237745383295116,1.194201850609854,0.3704273122803423,0.9810792864867998,0.924378727575349,1.10554263904596,1.0091780142274205,50.92201322,2.015950357894418,0.15713014505436662,48,0,0.9791085945899975,1.1439868268472326,27.633404697584474,16.157142946176457,6.974051906890283,69.65439684614316,62.680344939252876,23.143098266662072,15.484377911603191,37.08741369288539,31.928627562111092,50971.86290000001,522.2233299890263,45.586304188114575,41,0,12.145756460591492,53.46433016507361,0.08926470538373338,0.05217096043714772,0.0049652083530056,0.1942018506098539,0.1892366422568483,0.08289478033863365,0.0498930186840272,0.12484505169193065,0.10312885414819879,0.531778027896023,1.7625224940825743,0.139115642324544,48,0,0.0208914054100024,0.1439868268472326,0.5133123580660883,0.19544517209611392,0.028727806875082754,-0.3818662454177217,0.3794206860389704,-0.3477354127611995
Stationary_14,14,Stationary,50,0.058177999999999994,0.07989238499126082,-0.172,0.2255,0.39749999999999996,0.04135,0.0053,0.10062499999999999,0.09818256973618077,0.48199085,1.7406000000000001,0.1369,9,5,-0.172,0.0212,-0.002965999999999999,0.05936197370749206,-0.134,0.1369,0.27090000000000003,-0.0051,-0.0432,0.029275,0.05884015805553211,0.17310821,2.2218999999999998,0.1852,13,16,-0.019,-0.0051,0.956942,0.23689134518696497,0.5424,1.4179,0.8755,0.94575,0.7698499999999999,1.1591,0.9852579107015584,48.53665753000001,5.134899999999999,0.2862,9,0,0.5783,0.6976,3.7478,21.50176834588262,-70.49,67.34,137.82999999999998,5.74,-1.575,12.4775,21.613086915107708,23356.276299999998,508.9699999999999,65.1,5,15,-26.6,4.27,3.3291999999999997,27.67787260610902,-43.33,68.53,111.86,-1.225,-19.127499999999998,20.317500000000003,27.60121214729527,38091.3456,568.6099999999999,33.53,6,9,-27.72,8.89,1.6127999999999993,9.043848295941281,-29.05,14.77,43.82,2.625,-2.1875,7.297499999999999,9.097059524923424,4137.8246,155.75,14.139999999999999,5,5,-0.77,1.82,0.9632983986624221,0.23881366430672565,0.5448869332256004,1.4371319876754536,0.8922450544498531,0.9462576819541615,0.7705278659362298,1.163234745087029,0.991884636336303,49.19175659,5.223681736417596,0.28373650551790863,9,0,0.603635560582708,0.6979406923227789,29.76422814604408,20.844410322777758,5.003898480185224,102.3269519725864,97.32305349240117,22.747714199344557,16.97324837909074,36.43351378414367,36.21752241664247,65585.44649999999,443.6500873276608,45.79967383735381,5,0,38.425919637661245,10.02882844603496,0.20771069255118976,0.11992600897058658,0.0032062101083705,0.4551130667743995,0.451906856666029,0.2149070999912323,0.10906780259200907,0.2720882592286832,0.23924534368542227,2.861916723757791,4.632417735478955,0.28373650551790863,17,0,0.396364439417292,0.3020593076772211,-0.0096069188067094,0.7692347922691601,-0.267879401930256,-0.06764282027006177,0.5445057233867853,-0.45239576849799945
Stationary_15,15,Stationary,50,-0.255004,0.04307189509342229,-0.3719,-0.1801,0.1918,-0.25070000000000003,-0.28422499999999995,-0.224375,0.25854424070166404,3.3422562199999994,1.2597999999999998,0.08999999999999997,5,0,-0.224,-0.1896,-0.174776,0.05163662108169641,-0.3126,-0.0747,0.2379,-0.17165,-0.19725,-0.13467500000000002,0.18209795166338363,1.6579832,1.9891,0.1039,50,0,-0.1091,-0.3126,0.933242,0.20893986351902055,0.598,1.2664,0.6684,0.92635,0.737325,1.129325,0.9558887904981415,45.68616898999999,5.1358,0.25839999999999996,30,0,0.6361,1.2627,6.909000000000001,9.45584739724579,-10.85,28.84,39.69,6.265000000000001,-0.105,12.1625,11.634391690157248,6767.9535,424.41,36.33,4,16,-6.3,-10.85,4.3792,19.686920327974104,-23.73,36.4,60.129999999999995,3.325,-14.752500000000001,23.2925,19.975002578222615,19950.0364,505.89000000000004,18.06,38,9,-16.52,15.33,3.5896,5.492213397165117,-6.51,13.02,19.53,3.955,-0.7175,8.2075,6.515086185155189,2122.3174,148.4,8.82,46,10,-0.28,-1.54,0.9862312651129969,0.2047299363811508,0.6501050453580559,1.3145638858572068,0.6644588404991509,0.9824002027988341,0.7968648747378998,1.172207063911772,1.006840686603397,50.68640841,5.0692693170967,0.2708671190619698,50,0,0.6831559265643532,1.3145638858572068,21.87164625378437,10.022283139885893,5.184255009159947,44.19134983229184,39.007094823131894,21.28863991854321,15.554669567584563,27.272736442715768,24.016788836145434,28840.307299999997,401.88225721419803,22.702915435362,38,0,17.682726034183755,18.844176819378447,0.1816007267470392,0.0919561453759413,0.0114769695845773,0.3498949546419441,0.3384179850573668,0.19036254293974175,0.10323750902270301,0.2465106759247357,0.20313945449864243,2.0632818987003008,4.214443439662008,0.199514483729607,2,0,0.3168440734356468,0.3145638858572068,-0.22830825603788207,0.053258209866163406,-0.6737751955313822,0.48779995865552,0.5444674961153756,0.5131933898670343
Stationary_16,16,Stationary,50,-0.22977599999999998,0.047840617871922876,-0.3272,-0.1354,0.1918,-0.2262,-0.264425,-0.1987,0.23460596838102818,2.75199802,1.6578999999999997,0.1018,30,0,-0.2115,-0.306,-0.130252,0.06971018208062783,-0.3228,-0.0146,0.3082,-0.1164,-0.1715,-0.080375,0.14740387647548486,1.08639514,2.1548000000000003,0.14999999999999997,31,0,-0.0586,-0.194,0.954116,0.2751595524974778,0.5673,1.3871,0.8198,0.9267000000000001,0.703075,1.255,0.9922378067781937,49.22679326000001,7.1857999999999995,0.28689999999999993,22,0,1.3469,0.9523,5.1366000000000005,13.041134076452094,-13.65,36.89,50.54,1.68,-4.585,12.8275,13.894402254145371,9652.720699999998,415.66,27.3,9,15,-11.06,32.34,-0.7392000000000002,23.71407244654532,-33.88,41.3,75.18,-6.4399999999999995,-22.697499999999998,17.815,23.48736903103453,27582.825199999996,642.67,24.85,10,10,24.22,33.11,3.759,8.338276200750368,-14.77,17.78,32.55,5.425000000000001,-2.1525000000000003,9.9925,9.070082359052757,4113.319700000001,170.38000000000002,8.75,9,7,-14.49,12.39,0.9952312882428646,0.2688190562488053,0.5953837334022487,1.4222059414866752,0.8268222080844265,0.9746409693248586,0.7476511182756909,1.2757699001047356,1.0301959660181164,53.06518641999999,7.071371888776031,0.28532514836572076,22,0,1.3646632624937187,1.0188951319934747,26.901911845614038,10.265081043389687,10.063215191975178,52.078400513072594,42.01518532109742,26.135413986359925,19.001856654286406,33.07197047043863,28.757213216860915,41348.865600000005,444.93489715157114,22.697396233427202,10,0,30.313233083918977,47.91304415292354,0.23998165936559268,0.1162770928815619,0.0188951319934747,0.4222059414866752,0.4033108094932005,0.27199911127332477,0.11562247550888269,0.3347453956650361,0.2661600118617952,3.5420575957135494,5.499300807300848,0.2718168850750466,22,0,0.3646632624937187,0.0188951319934747,-0.06973106597209945,0.341910251797658,-0.6925117984281768,0.622155340239038,0.6341125946848468,0.15330588319699004
Stationary_17,17,Stationary,50,-0.20895600000000003,0.029279038681665235,-0.3148,-0.161,0.15380000000000002,-0.2042,-0.2262,-0.188475,0.21095669413412793,2.22513634,1.2413,0.10330000000000003,3,0,-0.1947,-0.2042,-0.12414800000000001,0.0665713649294607,-0.2921,-0.0168,0.27530000000000004,-0.12004999999999999,-0.1625,-0.068275,0.14055546093980129,0.9877918800000001,2.5343999999999998,0.1749,24,0,-0.0739,-0.0681,0.972882,0.2056288966531103,0.6295,1.322,0.6925000000000001,0.95195,0.794575,1.162225,0.9939501819507857,49.396848209999995,5.7416,0.28480000000000005,14,0,0.7393,0.8169,5.8393999999999995,12.197229931422953,-15.33,38.85,54.18,4.0600000000000005,-2.9924999999999997,13.055,13.41251512580694,8994.778099999998,434.07,43.68,3,17,24.99,-2.24,-0.20299999999999976,17.81518032465571,-27.3,29.89,57.19,-1.2599999999999998,-17.71,15.575,17.63729701513245,15553.712300000001,461.30000000000007,18.83,23,9,4.2,-21.14,1.3859999999999997,5.783286263016902,-9.38,12.53,21.91,0.35,-2.66,5.25,5.890540552445081,1734.9234000000001,128.03,10.92,2,10,11.06,0.91,1.0051119452236532,0.20688532308228305,0.6563157395644263,1.3461976192223786,0.6898818796579522,0.9933203544520157,0.829563682596208,1.1916644974759283,1.0257658254202078,52.60977643,5.791335353213037,0.3123873718805499,4,0,0.7680714745386655,0.8447845050662327,20.951451155215832,9.40608631069751,3.9604166447483777,44.15857221423718,40.198155569488804,20.819090522352155,14.549260571890951,26.39922360698754,22.92745681491953,26283.4138,407.251148268543,28.74791680961535,3,0,27.648936688415343,21.277812387555255,0.17861971958985773,0.10135124782179211,0.0062029080340394,0.3461976192223785,0.3399947111883391,0.1879428063082029,0.08456242602017616,0.25866679311866597,0.20486980781143188,2.0985819076346517,5.105806652413041,0.2669712150553575,4,0,0.2319285254613344,0.1552154949337673,0.14524779390540743,0.020484171418517064,-0.8500735083304193,0.5787698642237635,0.6602675397865723,0.4245809751675374
